1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
79,0.710353272,-0.017919419,0.024783877,0.422581707,0.5,0.519451981,0.554617218,0.545629564,0.566954834,0.556974008,0.517410109,0.55850036,0.539953621,0.498804638,0.492224334,0.461014115,0.482085659,0.466898955,0.490339963,0.445171542,0.401031046,0.385255267,0.352696561,0.379384165,0.340558499,0.375126913,0.39465377,0.353938704,0.36463255,0.330899755,0.312748748,0.357085012,0.335354439,0.364214875,0.380239022,0.42071704,0.463190595,0.454128387,0.408181097,0.412614495,0.377735862,0.406888398,0.431808586,0.42134895,0.444256774,0.421966917,0.398099171,0.378591072,0.33496518,0.326318054,0.318331553,0.358802037,0.314122109,0.274262916,0.278169439,0.274456481,0.271672234,0.308311469
80,0.717356091,-0.002207745,0.450182747,0.889559327,0.5,0.492279285,0.444112403,0.422682947,0.429188236,0.390511063,0.430004657,0.41475554,0.433376531,0.44131506,0.482308291,0.473594243,0.497501261,0.513015129,0.476993919,0.434565083,0.446461891,0.486427846,0.529894141,0.489477916,0.441722831,0.452293801,0.453949515,0.404863946,0.419936641,0.404142267,0.42566366,0.436653099,0.432717117,0.436841422,0.460400681,0.420494898,0.446648653,0.443998895,0.472036103,0.480138698,0.474480058,0.474460343,0.430962397,0.45571826,0.444755977,0.477469031,0.488782503,0.499568064,0.489325217,0.484734393,0.519983081,0.5448945,0.570001094,0.524978908,0.568220277,0.57956274,0.536346473,0.493399388
81,0.724287174,0.01553372,-0.040549721,0.226401023,0.5,0.486551799,0.477600195,0.492115507,0.521999554,0.548460164,0.541019186,0.502213051,0.493042524,0.505326099,0.456359149,0.45776235,0.408458175,0.422030824,0.412947978,0.366624143,0.340900397,0.357899134,0.396765988,0.356349905,0.311866353,0.286180467,0.291296042,0.302884349,0.288289097,0.253977478,0.292627973,0.248628204,0.28453736,0.286308137,0.321875818,0.340113824,0.346722058,0.388499882,0.363823901,0.368606455,0.408579445,0.382333548,0.355785942,0.367266346,0.341586761,0.36299789,0.396822287,0.394963186,0.44415712,0.472131569,0.470318816,0.458268912,0.499251667,0.509156569,0.469972707,0.451880356,0.463760934,0.47979458
82,0.73114583,0.018993554,0.01649132,0.609085831,0.5,0.504200612,0.483473674,0.435074321,0.465132959,0.496009168,0.484377272,0.457590909,0.464755499,0.507289273,0.491724299,0.539384553,0.53338789,0.526834564,0.480221732,0.506522745,0.462888148,0.452873948,0.419223587,0.455060253,0.40817852,0.360743133,0.389740143,0.35368096,0.343655867,0.382572585,0.336111377,0.367957875,0.356931336,0.33129894,0.286649715,0.297188013,0.289077637,0.337767349,0.307163209,0.30842072,0.26874306,0.29062411,0.278288227,0.301860812,0.304340078,0.264533917,0.232120817,0.28104215,0.255466525,0.249562985,0.20903257,0.255345265,0.295016701,0.298712212,0.321140354,0.359481582,0.317744224,0.326475048
83,0.737931371,0.004990802,0.194029816,0.334581623,0.5,0.460245828,0.410696899,0.370546035,0.353760432,0.366831496,0.393616674,0.385512423,0.397605594,0.389491604,0.409743982,0.454751009,0.422747513,0.46459678,0.508853533,0.535316955,0.501236854,0.505874994,0.523558738,0.560184335,0.553279076,0.599584574,0.560721072,0.609519433,0.568962609,0.604166549,0.62329662,0.631863491,0.673695711,0.641453864,0.649173566,0.693030872,0.709675676,0.724891964,0.695627905,0.730344674,0.693737296,0.66948549,0.686390662,0.730605122,0.74711674,0.78994729,0.746135105,0.784183651,0.739821216,0.721366595,0.691228693,0.704718917,0.743126543,0.739468676,0.695275027,0.688483877,0.679792803,0.710473567
84,0.74464312,-0.01360047,-0.05390919,0.507508079,0.5,0.520292865,0.506249481,0.55286534,0.515613182,0.52920144,0.544416475,0.572971612,0.575310722,0.579875986,0.602529351,0.601293416,0.580828838,0.551855725,0.57237332,0.581125738,0.53613737,0.547409243,0.579913044,0.619546011,0.641645227,0.592873335,0.641142891,0.594698225,0.590140278,0.622553526,0.597911818,0.639426738,0.68592537,0.680021686,0.647570855,0.624318309,0.621738548,0.617905151,0.583701233,0.573524341,0.526094973,0.502980443,0.540316325,0.539482523,0.561873382,0.554909945,0.526748551,0.488316527,0.500499306,0.466579382,0.496550215,0.482686544,0.455652878,0.425464694,0.397147766,0.400152426,0.435490414,0.483324738
85,0.751280405,-0.019687533,0.008943509,0.980391892,0.5,0.518203477,0.500637836,0.467690712,0.489714064,0.457276556,0.5031862,0.476213526,0.469828735,0.517785309,0.544558539,0.507978852,0.556590594,0.586150964,0.544184281,0.515909437,0.51364866,0.510914854,0.487663636,0.476449984,0.488032425,0.480651102,0.512296307,0.504680917,0.489132747,0.499810937,0.464540421,0.427249385,0.384365926,0.346479402,0.350119836,0.355443116,0.402951208,0.402257192,0.436407595,0.454827127,0.424987833,0.383015335,0.376280082,0.399543889,0.396962768,0.418430081,0.387789841,0.41910665,0.398722395,0.368515619,0.409652452,0.411963188,0.421361071,0.465365039,0.506227518,0.466234022,0.49841818,0.507881678
86,0.757842563,-0.007673969,0.120336485,0.635221813,0.5,0.485348505,0.530362926,0.548504623,0.50139163,0.470788123,0.501010146,0.477482107,0.452903888,0.422353985,0.398863696,0.398937658,0.430747311,0.448162594,0.431319699,0.472312059,0.479291161,0.455133269,0.463222167,0.480285767,0.512368419,0.542130251,0.51248392,0.481190584,0.50435193,0.551579973,0.503145995,0.497452586,0.494795183,0.447854005,0.420088653,0.43243805,0.455780732,0.406196937,0.392976588,0.362397702,0.336953639,0.336962666,0.326632915,0.307626103,0.263487911,0.280413174,0.278053734,0.288716843,0.315480587,0.316769021,0.323904916,0.291515798,0.291324333,0.258237529,0.286747119,0.288261081,0.25477261,0.299183089
87,0.764328937,0.011395007,-0.072120874,0.471356988,0.5,0.548973631,0.516794115,0.488982853,0.444255618,0.468832577,0.50601683,0.555932821,0.545226202,0.556081982,0.545606065,0.499649838,0.498433438,0.495593543,0.472834267,0.487866702,0.499378548,0.511328535,0.55691558,0.574480686,0.548544865,0.537726419,0.581547129,0.613684672,0.618146841,0.626383941,0.642819462,0.638547189,0.654761003,0.639215371,0.655730734,0.63661798,0.686257424,0.708146144,0.755570714,0.74055059,0.783231361,0.803747039,0.851846317,0.857468963,0.895541891,0.933507643,0.887061208,0.900821816,0.865086815,0.891336584,0.906138549,0.936852144,0.913151361,0.947194839,0.987324079,0.97827146,0.987401217,0.942543207
88,0.770738879,0.019987466,0.001771025,0.843251797,0.5,0.546302852,0.523685924,0.509067662,0.474484098,0.460336913,0.495641883,0.49332369,0.518945274,0.497332755,0.506269008,0.456766568,0.446219504,0.467001141,0.474991538,0.497778767,0.5053467,0.528682892,0.571081552,0.619979621,0.647170632,0.667070485,0.643411457,0.679764526,0.702734646,0.667624797,0.664094147,0.71342426,0.719852807,0.722073155,0.764183434,0.718644962,0.727264744,0.736005125,0.729214325,0.700174339,0.651945268,0.669062215,0.642464494,0.687765942,0.723789219,0.754603977,0.710101157,0.731945145,0.685847545,0.71958134,0.708114423,0.748915125,0.699575047,0.651833833,0.696422041,0.682039825,0.716969789,0.710543788
89,0.777071748,0.010203541,0.084291269,0.161002336,0.5,0.492671995,0.488022376,0.511357911,0.5463301,0.560541036,0.516420527,0.499326563,0.500929039,0.517253677,0.49659809,0.507887732,0.48522072,0.528724298,0.520232621,0.490040413,0.52514482,0.519472414,0.476502604,0.486758935,0.47911663,0.488518118,0.461701013,0.495364657,0.471162024,0.442643179,0.451398472,0.418938739,0.464531855,0.466624023,0.498638122,0.465766806,0.420710707,0.377628549,0.393911959,0.395424556,0.351051686,0.325635201,0.343453059,0.387308696,0.415500791,0.402923074,0.386955857,0.353325773,0.387537521,0.355102616,0.402597513,0.359425534,0.350903481,0.311211767,0.32583844,0.337245665,0.377023054,0.35169475
90,0.78332691,-0.008961472,-0.099760021,0.075450339,0.5,0.494395923,0.512502554,0.525307296,0.561241094,0.606947747,0.564602278,0.614559668,0.616619044,0.664283122,0.712857615,0.754964178,0.803252327,0.786102978,0.819505356,0.827070353,0.778037588,0.736103982,0.747473181,0.705463146,0.661214259,0.638276888,0.589498411,0.58810933,0.589582495,0.619743368,0.615571387,0.653149481,0.681622221,0.727901853,0.723160947,0.689915651,0.642849919,0.66787011,0.630801608,0.624757884,0.617501942,0.585362842,0.591025083,0.545382707,0.526544879,0.55728817,0.508064981,0.527690391,0.51236826,0.474301295,0.451189965,0.448330767,0.411381514,0.414646672,0.403322765,0.386190309,0.394253538,0.354357038
91,0.78950374,-0.019887349,-0.005329394,0.680728497,0.5,0.450928512,0.490315275,0.528612372,0.512976315,0.512022992,0.551480692,0.547453091,0.533828889,0.541993051,0.544227459,0.499667413,0.471490619,0.439582399,0.447538119,0.410826469,0.431263858,0.418840466,0.370437811,0.398963232,0.378109173,0.410675319,0.45537038,0.458357047,0.456904466,0.421968529,0.464810094,0.417145813,0.427709651,0.46780839,0.495831405,0.464062654,0.473812208,0.437245175,0.407613027,0.39427071,0.395844198,0.382776487,0.347808765,0.370253229,0.403549212,0.45057659,0.481841534,0.452680828,0.434455255,0.481735414,0.521976781,0.563746154,0.536717168,0.49620769,0.502764317,0.544685315,0.542726835,0.510926064
92,0.79560162,-0.012528889,0.062213503,0.463324054,0.5,0.544642944,0.520839898,0.522291718,0.505603161,0.548212435,0.500675692,0.518606201,0.512579322,0.557463817,0.545387206,0.51646771,0.552091017,0.595000292,0.633859207,0.675548699,0.655073735,0.638649597,0.652420832,0.669603868,0.625226895,0.594740496,0.63591679,0.63814126,0.661851146,0.626198765,0.663595269,0.663415236,0.686691412,0.680884446,0.642893915,0.668732008,0.678719887,0.643788063,0.684963728,0.674296243,0.642522337,0.620841318,0.669590383,0.631951115,0.625082591,0.625996613,0.630489295,0.67190468,0.646355776,0.685110366,0.707318904,0.71754828,0.73017428,0.715011493,0.705639143,0.677758183,0.672722307,0.665207316
93,0.801619941,0.006348574,-0.149369313,0.078511316,0.5,0.494002939,0.540202713,0.496331653,0.495675019,0.505477447,0.531473043,0.490644081,0.497686255,0.456501121,0.419143537,0.386336733,0.428015491,0.475932257,0.427314364,0.457398535,0.422578431,0.43880147,0.390424412,0.429287975,0.4158915,0.382389128,0.371126136,0.377104683,0.414811205,0.446022474,0.48125366,0.449039535,0.49406013,0.473380952,0.460728835,0.454750648,0.476869157,0.498909534,0.464434145,0.44423633,0.464257422,0.496361557,0.530967383,0.551667525,0.522959363,0.516860547,0.510954444,0.556478193,0.559385325,0.516507786,0.510298835,0.489701322,0.498968398,0.521707088,0.532310428,0.489436891,0.48910513,0.461597474
94,0.8075581,0.019389187,-0.012648905,0.091601559,0.5,0.523845576,0.510458537,0.521845144,0.571643085,0.548927208,0.565020458,0.552113037,0.520845258,0.499136792,0.548899294,0.588727203,0.599648054,0.573981341,0.53719172,0.575053829,0.553270036,0.543408172,0.581601048,0.536602366,0.491167706,0.467377644,0.421399543,0.406114775,0.395779474,0.410214935,0.41790421,0.425476297,0.424018832,0.450917256,0.410848263,0.423593518,0.387994321,0.374512755,0.412386757,0.375563974,0.365949967,0.323649648,0.284415165,0.261467968,0.24829979,0.199801792,0.209939837,0.240407125,0.264859776,0.215109672,0.250003005,0.279601516,0.272704756,0.295067993,0.324482768,0.282577437,0.245117921,0.257439463
95,0.813415505,0.014603471,0.046787624,0.562771186,0.5,0.499605469,0.52824996,0.516126275,0.509378047,0.498592232,0.498937151,0.524571416,0.558129794,0.580880603,0.609067425,0.576399652,0.551203489,0.564183318,0.548925311,0.506218708,0.479111643,0.505675797,0.529721706,0.520813855,0.513182034,0.556827062,0.602215296,0.633606071,0.609782132,0.574094153,0.532011679,0.555193509,0.523205997,0.529085519,0.549086785,0.570845324,0.53833396,0.570823451,0.537215811,0.54308264,0.495110263,0.461030708,0.435134363,0.422299876,0.417689543,0.454449813,0.497265212,0.515639162,0.481391255,0.446040614,0.489699131,0.480536251,0.44249652,0.454241452,0.406098763,0.376308768,0.392362841,0.401697297
96,0.819191568,-0.003608609,-0.272567006,0.101476861,0.5,0.522464062,0.556176762,0.59613424,0.569279737,0.565905374,0.53841364,0.530515807,0.544414365,0.562099276,0.607746621,0.610221967,0.63511486,0.609343571,0.567950394,0.541585894,0.579689677,0.560363222,0.584886715,0.56046922,0.533435426,0.48781375,0.519054439,0.500065701,0.513644698,0.503936889,0.49493398,0.451992671,0.47356878,0.494166411,0.479851412,0.43670659,0.389422688,0.430781104,0.399347667,0.391974122,0.407647269,0.381136948,0.379331964,0.362795318,0.33281863,0.345458346,0.371252397,0.416258741,0.446444838,0.417269316,0.455849278,0.42113114,0.406272599,0.421627802,0.376496638,0.418457481,0.430388123,0.455786127
97,0.824885713,-0.018502951,-0.020516065,0.942196198,0.5,0.469868747,0.508489789,0.535513944,0.552067435,0.53491577,0.535340235,0.571242436,0.581881745,0.577236321,0.60168077,0.622148297,0.578492521,0.62574137,0.586261973,0.626952594,0.649991511,0.651641374,0.640019923,0.598824771,0.549929664,0.594944831,0.549475796,0.516317018,0.546952603,0.566324592,0.568970467,0.57662897,0.618778843,0.668011732,0.640053754,0.623497042,0.592645471,0.596191476,0.600770232,0.632115518,0.671328537,0.700296451,0.720749238,0.680805559,0.644628194,0.605816258,0.584366099,0.540252364,0.533981014,0.497590112,0.518128405,0.543997085,0.572242005,0.569324071,0.594814565,0.591722476,0.563562797,0.572532253
98,0.83049737,-0.016385765,0.034992683,0.779048431,0.5,0.476121201,0.505061689,0.549803064,0.574253343,0.563836706,0.54685049,0.530895048,0.484884283,0.524242448,0.508398713,0.490235769,0.509515052,0.515771579,0.528685526,0.508144589,0.549315393,0.548096648,0.59306051,0.581244919,0.618644696,0.603593606,0.582395382,0.543920158,0.545543625,0.59077229,0.543007633,0.530576116,0.576687141,0.564701637,0.549225789,0.527339985,0.523015871,0.481188982,0.43824034,0.418212643,0.431756559,0.408635016,0.408575329,0.436668228,0.464559444,0.456977064,0.416970907,0.418371815,0.372955659,0.363082778,0.375505037,0.346582056,0.3795212,0.409245321,0.359451156,0.353134126,0.371838633,0.419933774
99,0.836025979,0.000796418,-1.254626749,0.563841461,0.5,0.54224368,0.578101389,0.613118395,0.569578467,0.524341644,0.518213048,0.488582585,0.521935103,0.527323313,0.562000352,0.580204202,0.563501435,0.517185373,0.533259004,0.539583345,0.50193493,0.540713143,0.560007446,0.598514174,0.597475223,0.638311181,0.608571445,0.612345142,0.644902786,0.636125708,0.631569174,0.647718313,0.694786741,0.657425799,0.66624754,0.691316934,0.704359929,0.688730479,0.650557352,0.649161041,0.659780784,0.672423046,0.671077586,0.672613301,0.626577452,0.65639163,0.706063496,0.731797626,0.746863271,0.750222075,0.720572198,0.699759916,0.718528297,0.740146064,0.721671315,0.755208971,0.75176938,0.724060142
100,0.841470985,0.017246377,-0.029360696,0.654292249,0.5,0.466420746,0.455908692,0.44629106,0.486450618,0.492457455,0.529474185,0.526436955,0.572138748,0.563383317,0.584099179,0.631560692,0.609087597,0.560321083,0.521901056,0.518388632,0.552439678,0.572568188,0.572190484,0.579866607,0.554326826,0.511774426,0.50656977,0.488101328,0.525168339,0.509960887,0.470505564,0.443026637,0.401662826,0.379062627,0.420938762,0.375156516,0.414716316,0.412768872,0.381579712,0.373785627,0.331695644,0.300307324,0.300444094,0.253177712,0.207291698,0.232753634,0.267481558,0.226566188,0.193872082,0.167705849,0.152585349,0.165985052,0.199680136,0.171072338,0.123305787,0.092907846,0.108240954,0.083130987
101,0.846831845,0.017840097,0.02533763,0.160205211,0.5,0.527012262,0.504917184,0.487730952,0.529988804,0.536186669,0.555038479,0.539632365,0.528030948,0.555572772,0.522221043,0.495017461,0.495820462,0.517236718,0.542330912,0.586057851,0.611160049,0.634688382,0.6752629,0.71864065,0.671549973,0.686019839,0.732455568,0.759850461,0.739776006,0.775309648,0.748904877,0.760815106,0.794524295,0.791101505,0.770776063,0.773139727,0.743081886,0.741025717,0.777449058,0.813187962,0.802261535,0.842188246,0.835522268,0.876659716,0.829735594,0.875104685,0.922369756,0.896535006,0.852074958,0.840536945,0.879809745,0.847438391,0.82633408,0.860427061,0.903250034,0.909101554,0.903795872,0.906762756
102,0.852108022,0.002031714,0.489649013,0.325111119,0.5,0.500632055,0.536969434,0.545336093,0.544698169,0.578180102,0.618761584,0.58608705,0.618718999,0.596038473,0.553566523,0.554500174,0.602155057,0.614577231,0.569654439,0.617267858,0.660169682,0.676670801,0.701974736,0.696668853,0.703197417,0.722085335,0.704883248,0.691558108,0.665882572,0.708535657,0.750473137,0.795870872,0.763654848,0.775743073,0.819774471,0.793529707,0.745361706,0.765416225,0.718235255,0.705906692,0.663047178,0.644539385,0.669646214,0.664509564,0.690150704,0.717630551,0.740134361,0.763516955,0.738599724,0.707424124,0.705988489,0.694624709,0.712234052,0.73096223,0.692293548,0.737745267,0.728304448,0.730390986
103,0.857298989,-0.015644618,-0.039821275,0.537335377,0.5,0.459531135,0.496127627,0.522875559,0.488610951,0.478181747,0.491605942,0.478853493,0.440523569,0.478063695,0.453073319,0.456251907,0.490909571,0.502495116,0.487801963,0.527360733,0.563015961,0.578924876,0.531233247,0.508238814,0.550574742,0.600487669,0.63433732,0.585917867,0.605275449,0.557638891,0.567157625,0.571161035,0.532614725,0.494360447,0.543127967,0.592286288,0.545961802,0.546646516,0.54799462,0.508945386,0.533645136,0.58284071,0.62253301,0.629111914,0.64094736,0.656287657,0.648162844,0.68279325,0.710573659,0.693900755,0.698183265,0.660582522,0.656955223,0.676523434,0.683905886,0.65031512,0.681029762,0.703861552
104,0.862404227,-0.01893736,0.016983487,0.250181131,0.5,0.481613594,0.441133556,0.399952759,0.425603821,0.436370036,0.436807558,0.466836648,0.477965448,0.483311424,0.481678197,0.51151105,0.5371398,0.540828117,0.538332717,0.541249083,0.579964503,0.609546553,0.594739824,0.597467597,0.64172866,0.614978607,0.579629905,0.595261157,0.633291845,0.584760855,0.601610148,0.58483947,0.629129461,0.651331994,0.622651559,0.620613178,0.594844057,0.596899634,0.631209428,0.669771601,0.68646533,0.669651982,0.650455311,0.694050122,0.688700263,0.66271795,0.637383923,0.649185092,0.686944535,0.697464396,0.666373976,0.644787194,0.656988459,0.673974196,0.647151417,0.692520114,0.74166605,0.712911551
105,0.867423226,-0.004819181,0.201390088,0.693256694,0.5,0.482427705,0.459122996,0.41444014,0.367933103,0.405845273,0.419793415,0.441738722,0.412193831,0.398264205,0.355110198,0.360915636,0.332147804,0.343956597,0.344291559,0.38466621,0.39858384,0.349325656,0.325287552,0.276476924,0.292119013,0.297165038,0.268183384,0.317054245,0.278610111,0.230729951,0.235733831,0.269079879,0.318035865,0.332862987,0.336002743,0.339104323,0.289642697,0.315896475,0.327387323,0.291755415,0.289955402,0.325475013,0.317983258,0.306948606,0.342947067,0.304488776,0.291723638,0.323151604,0.328042186,0.369059506,0.39922839,0.436056391,0.455541882,0.411099569,0.425658496,0.432480601,0.479177354,0.455839718
106,0.872355482,0.013729731,-0.052961161,0.463111133,0.5,0.459767043,0.443843029,0.483913059,0.450271316,0.425713606,0.382184517,0.416618157,0.400224109,0.355850517,0.379298836,0.427481493,0.38422891,0.345551412,0.336328502,0.361379309,0.384822245,0.362785049,0.35353479,0.369436056,0.398007707,0.436670375,0.404712004,0.396995135,0.367875992,0.38918303,0.437972294,0.450051718,0.485791609,0.479550221,0.430047012,0.459056962,0.457864429,0.416419825,0.414080148,0.379116125,0.369697101,0.387631579,0.350658797,0.35522518,0.343965418,0.362680341,0.366539019,0.376557225,0.336656963,0.322031795,0.301993548,0.27953216,0.3193302,0.341541186,0.320911533,0.30669139,0.31357972,0.289244655
107,0.877200504,0.019655592,0.009400976,0.527296691,0.5,0.471174761,0.43409619,0.400879414,0.385312708,0.391967398,0.437413957,0.486884795,0.474569218,0.488526495,0.468765256,0.461744607,0.413355087,0.452682576,0.415269207,0.457259466,0.49096226,0.537934913,0.573971374,0.588470237,0.620172711,0.667152417,0.68327982,0.65794637,0.64726971,0.61952792,0.65795969,0.661057631,0.652903026,0.658945009,0.693555497,0.720597614,0.729743683,0.729359469,0.758157426,0.799699433,0.784520284,0.831795304,0.834323699,0.88248528,0.930037526,0.969317826,0.966546221,0.999976509,0.977636411,1.025481204,1.0487621,1.074645059,1.047500587,1.023555946,0.979469941,0.949324576,0.936794277,0.984841397
108,0.881957807,0.007510192,0.123408098,0.410067829,0.5,0.51268827,0.520980372,0.55694084,0.59301781,0.623803924,0.576768188,0.549065936,0.55107454,0.573529861,0.592807557,0.632078182,0.585102597,0.605760017,0.581394764,0.603114749,0.596014311,0.612371595,0.625555147,0.666743803,0.702452431,0.714065035,0.707801777,0.695299695,0.685084364,0.723098654,0.704312347,0.661645801,0.692054268,0.68618409,0.712190062,0.712936176,0.689203896,0.703283452,0.749240888,0.720529607,0.754805677,0.782106401,0.82611254,0.830416171,0.818494734,0.778209361,0.770446519,0.814833062,0.797811358,0.828245062,0.853938695,0.892892387,0.873466912,0.87722965,0.840868689,0.809974115,0.765884229,0.8018314
109,0.886626914,-0.011540044,-0.070774655,0.480786627,0.5,0.46921211,0.430501658,0.384239887,0.386113991,0.337956353,0.370504137,0.386721932,0.423973237,0.47266259,0.449127691,0.433917457,0.453233745,0.487278766,0.481363202,0.484225505,0.485642394,0.46753069,0.433374841,0.466529209,0.477825895,0.447291948,0.413689237,0.377724685,0.331155596,0.317073649,0.285418852,0.288526461,0.239838456,0.282313022,0.303890534,0.306083214,0.327524188,0.369844805,0.320190625,0.298702758,0.300410956,0.268667891,0.28964119,0.336273768,0.307903144,0.32303538,0.311989198,0.360650172,0.388140324,0.400367579,0.37267094,0.406201801,0.358392666,0.393810328,0.363987278,0.332163264,0.322755722,0.357140185
110,0.89120736,-0.019980416,0.002214302,0.495618497,0.5,0.459396064,0.449217839,0.414202331,0.428409916,0.448024321,0.46357924,0.460753855,0.417678286,0.443530665,0.414914327,0.454388608,0.421453672,0.376233063,0.417390427,0.411549556,0.456416225,0.410272409,0.409430706,0.423821614,0.464211736,0.488642039,0.535241939,0.578096261,0.57098936,0.611926071,0.635434419,0.682615414,0.724419834,0.748290601,0.794334678,0.814030359,0.794517408,0.776724381,0.751614034,0.72716716,0.686978903,0.703436119,0.724361951,0.675561017,0.666654263,0.664426715,0.685058244,0.653306966,0.694981397,0.718085307,0.76270541,0.795242777,0.82441799,0.834010664,0.836803339,0.794424087,0.806058013,0.81380134
111,0.895698686,-0.010050886,0.086017433,0.25414999,0.5,0.456556848,0.452706673,0.446579169,0.474538819,0.438149098,0.396498758,0.347814954,0.347733507,0.298963386,0.334029097,0.371236232,0.369834627,0.413746545,0.383089459,0.370257303,0.368335503,0.371237257,0.352085912,0.310004903,0.325423519,0.367107439,0.351417371,0.331061313,0.293687977,0.32878129,0.298829461,0.288135117,0.279189508,0.230270084,0.191184094,0.175429152,0.216022343,0.170694263,0.141811133,0.136071109,0.097625265,0.14252216,0.181179772,0.166286586,0.202140497,0.173855855,0.150998713,0.136704419,0.087894208,0.103217722,0.054713469,0.037010524,0.038851055,0.037889439,0.044453286,0.074563911,0.122627057,0.12313937
112,0.900100442,0.009119382,-0.09759385,0.037619145,0.5,0.515610244,0.518369702,0.47180952,0.469580318,0.509494527,0.496995833,0.488546498,0.520535064,0.498668235,0.460841632,0.494447752,0.537679973,0.536844507,0.508903527,0.463018513,0.450299135,0.42551874,0.39857601,0.381485777,0.338554024,0.304005795,0.333757187,0.376494526,0.334619342,0.326391267,0.349693253,0.310047146,0.353568781,0.346235249,0.32563945,0.337979804,0.348991274,0.331622586,0.315146185,0.337042102,0.31071929,0.35496935,0.36930604,0.38687399,0.34565783,0.382076309,0.377691281,0.383063686,0.356161034,0.349642527,0.332270385,0.318206504,0.330797041,0.362473714,0.405250161,0.373086912,0.422693893,0.431067325
113,0.904412189,0.019905333,-0.004882205,0.968940421,0.5,0.538366851,0.583965988,0.606248399,0.585471613,0.62398923,0.627757173,0.652889893,0.697138549,0.678301517,0.696671045,0.738275998,0.697110788,0.710325111,0.694603648,0.685648937,0.661338311,0.684529881,0.649632686,0.666345866,0.626735979,0.662906682,0.615677004,0.620545517,0.639590993,0.665359772,0.690854895,0.659449293,0.701149903,0.734892662,0.743124566,0.729687874,0.774800549,0.803213546,0.793576288,0.816090571,0.841664631,0.796965477,0.756235644,0.760415728,0.734267528,0.770916624,0.760839397,0.760104553,0.734511704,0.783399604,0.797253183,0.825108324,0.80993198,0.81200756,0.798084861,0.789906327,0.817635265,0.862077084
114,0.908633496,0.012390412,0.063353856,0.425118139,0.5,0.498713022,0.48037512,0.513206186,0.50199985,0.463388651,0.468154347,0.474144184,0.439126622,0.4099335,0.421943785,0.406968309,0.415134676,0.456536168,0.487366509,0.447136931,0.424268918,0.417545893,0.395330134,0.438298454,0.446964203,0.415665683,0.411940954,0.424481539,0.433969258,0.438984016,0.440118995,0.452250288,0.403424779,0.420950596,0.455154153,0.458341555,0.503406427,0.50199064,0.460125901,0.460731609,0.460088809,0.461586282,0.508411506,0.504788163,0.554280537,0.561291447,0.579398008,0.557631953,0.562209974,0.512641885,0.484185372,0.467381941,0.44264748,0.477926863,0.445459588,0.424481494,0.462877974,0.431965028
115,0.91276394,-0.006516196,-0.145090068,0.121452318,0.5,0.466349431,0.462300002,0.431058436,0.413142155,0.397859204,0.3824893,0.372683753,0.338447805,0.305113102,0.285205601,0.321702569,0.294081517,0.282724204,0.313612095,0.334044492,0.383307278,0.41079336,0.436460588,0.471690371,0.489451449,0.464627525,0.44362103,0.413305434,0.443864467,0.483125799,0.433430254,0.423840531,0.434658011,0.413475654,0.425686873,0.469574909,0.493369405,0.51024434,0.517939217,0.542502314,0.577043907,0.597419103,0.5831944,0.628376868,0.645652047,0.628027789,0.633701416,0.595298105,0.629163244,0.602127549,0.625551587,0.591237648,0.573491069,0.534206295,0.577844356,0.60589723,0.608105137,0.568207467
116,0.916803109,-0.019431844,-0.01217905,0.86092412,0.5,0.475640399,0.477446898,0.525795203,0.477638061,0.455176647,0.456638936,0.463125025,0.432867595,0.457103227,0.407480043,0.395784987,0.438794148,0.440231382,0.401275852,0.398700672,0.433239406,0.443169711,0.42451557,0.388034265,0.40444598,0.37580659,0.368929428,0.392426707,0.407464538,0.43263765,0.48111024,0.435797621,0.461140283,0.501386805,0.471007582,0.492531576,0.448952328,0.428501998,0.424160571,0.45661958,0.408938189,0.446948339,0.443243854,0.484981411,0.49764593,0.487956122,0.536390544,0.524344949,0.479582244,0.448115049,0.484498602,0.451721319,0.47281131,0.462027475,0.493381433,0.542838484,0.52003228,0.517043845
117,0.920750598,-0.014481944,0.04762468,0.20847551,0.5,0.530433762,0.574085537,0.555984172,0.572799222,0.593601827,0.639707317,0.67026989,0.648788518,0.681898752,0.682768743,0.689539671,0.646525991,0.627772853,0.602401779,0.634966546,0.616035314,0.584004264,0.544291586,0.544098452,0.58326277,0.572731782,0.58800412,0.601505876,0.63504073,0.680286178,0.669013574,0.68610601,0.647649607,0.604738595,0.562387615,0.57393672,0.556363405,0.512478276,0.545964891,0.551504579,0.52687245,0.569209059,0.582591699,0.632541626,0.630060096,0.641116125,0.638788819,0.615970616,0.648938992,0.670548739,0.685947145,0.642904181,0.680105884,0.692523832,0.646073731,0.689568816,0.675609503,0.669656595
